Time,Open,High,Low,Close,Volume
2023-10-17 17:42:00,28410.25,28421.6,28410.25,28421.58,9.95378
2023-10-17 17:43:00,28421.59,28421.59,28410.79,28416.42,17.09402
2023-10-17 17:44:00,28416.43,28429.41,28416.42,28429.41,9.55592
2023-10-17 17:45:00,28429.41,28436.39,28420.0,28420.0,18.9037
2023-10-17 17:46:00,28420.0,28420.01,28400.42,28400.42,16.76862
2023-10-17 17:47:00,28400.43,28419.7,28385.36,28419.7,17.60388
2023-10-17 17:48:00,28419.69,28437.68,28419.69,28437.68,16.82939
2023-10-17 17:49:00,28437.67,28442.62,28436.74,28440.51,7.56176
2023-10-17 17:50:00,28440.5,28459.57,28440.5,28450.43,28.40805
2023-10-17 17:51:00,28450.43,28455.0,28435.0,28435.01,14.89711
2023-10-17 17:52:00,28435.01,28437.56,28425.42,28436.82,11.97941
2023-10-17 17:53:00,28436.82,28436.83,28412.14,28413.22,36.9837
2023-10-17 17:54:00,28413.21,28420.0,28410.52,28416.93,27.98324
2023-10-17 17:55:00,28416.94,28430.0,28415.0,28422.05,14.40495
2023-10-17 17:56:00,28422.06,28441.02,28422.05,28439.81,10.06626
2023-10-17 17:57:00,28439.81,28447.61,28439.81,28445.19,11.48546
2023-10-17 17:58:00,28445.2,28445.2,28430.27,28430.28,15.82645
2023-10-17 17:59:00,28430.27,28430.28,28421.34,28427.27,10.87268
2023-10-17 18:00:00,28427.27,28448.91,28424.58,28441.3,20.27092
2023-10-17 18:01:00,28441.31,28447.63,28428.82,28447.62,32.85864
2023-10-17 18:02:00,28447.62,28447.63,28425.46,28425.47,17.56712
2023-10-17 18:03:00,28425.46,28430.3,28416.63,28416.63,10.88487
2023-10-17 18:04:00,28416.64,28416.64,28412.02,28412.02,6.34414
2023-10-17 18:05:00,28412.03,28425.0,28410.52,28424.99,17.6206
2023-10-17 18:06:00,28425.0,28440.0,28420.0,28439.99,15.2531
2023-10-17 18:07:00,28439.99,28457.82,28439.99,28457.82,19.5141
2023-10-17 18:08:00,28457.81,28463.02,28457.81,28460.9,16.26935
2023-10-17 18:09:00,28460.9,28478.48,28456.44,28475.63,31.70828
2023-10-17 18:10:00,28475.63,28475.63,28457.43,28459.97,14.50404
2023-10-17 18:11:00,28459.97,28475.62,28459.97,28475.6,17.42521
2023-10-17 18:12:00,28475.6,28475.61,28455.31,28455.32,11.96752
2023-10-17 18:13:00,28455.32,28455.32,28455.31,28455.31,3.97491
2023-10-17 18:14:00,28455.31,28458.89,28446.1,28446.11,9.01742
2023-10-17 18:15:00,28446.1,28473.37,28446.1,28473.36,13.98879
2023-10-17 18:16:00,28473.36,28487.36,28473.36,28478.43,17.37214
2023-10-17 18:17:00,28478.43,28483.88,28478.43,28478.45,9.9693
2023-10-17 18:18:00,28478.46,28485.7,28475.0,28475.0,11.53298
2023-10-17 18:19:00,28475.0,28475.01,28465.0,28465.01,11.71063
2023-10-17 18:20:00,28465.0,28465.01,28450.47,28464.99,24.16906
2023-10-17 18:21:00,28464.99,28465.0,28464.99,28464.99,7.8583
2023-10-17 18:22:00,28464.99,28465.0,28452.43,28452.44,10.94846
2023-10-17 18:23:00,28452.43,28452.44,28437.06,28437.06,10.85399
2023-10-17 18:24:00,28437.06,28437.07,28430.19,28431.8,16.73057
2023-10-17 18:25:00,28431.8,28438.72,28431.79,28438.03,14.02938
2023-10-17 18:26:00,28438.04,28438.71,28436.71,28438.7,10.04577
2023-10-17 18:27:00,28438.71,28438.71,28436.71,28436.72,9.86069
2023-10-17 18:28:00,28436.71,28445.0,28436.71,28444.99,10.78772
2023-10-17 18:29:00,28445.0,28445.0,28436.72,28438.34,12.51915
2023-10-17 18:30:00,28438.34,28438.34,28422.48,28422.48,13.72717
2023-10-17 18:31:00,28422.48,28427.15,28422.48,28425.19,27.81052
2023-10-17 18:32:00,28425.18,28425.19,28412.43,28420.35,25.99818
2023-10-17 18:33:00,28420.35,28428.42,28416.34,28425.31,12.47713
2023-10-17 18:34:00,28425.31,28435.0,28425.3,28435.0,5.9534
2023-10-17 18:35:00,28435.0,28450.78,28434.99,28450.77,11.23018
2023-10-17 18:36:00,28450.78,28454.35,28442.87,28442.88,16.53012
2023-10-17 18:37:00,28442.88,28442.88,28438.41,28438.42,3.33099
2023-10-17 18:38:00,28438.42,28442.48,28438.41,28441.75,6.72111
2023-10-17 18:39:00,28441.75,28452.36,28441.75,28452.36,9.28882
2023-10-17 18:40:00,28452.35,28460.0,28452.35,28458.65,6.32045
2023-10-17 18:41:00,28458.64,28471.62,28458.64,28471.43,14.08858
2023-10-17 18:42:00,28471.44,28478.57,28471.43,28471.44,18.97555
2023-10-17 18:43:00,28471.44,28471.44,28458.89,28460.57,23.74066
2023-10-17 18:44:00,28460.57,28467.7,28460.56,28465.56,9.4173
2023-10-17 18:45:00,28465.56,28468.52,28450.36,28450.37,24.49184
2023-10-17 18:46:00,28450.37,28450.37,28434.39,28434.4,13.81148
2023-10-17 18:47:00,28434.39,28440.58,28430.0,28434.88,23.39749
2023-10-17 18:48:00,28434.87,28461.68,28434.87,28461.68,25.51649
2023-10-17 18:49:00,28461.67,28468.54,28459.99,28468.53,11.75005
2023-10-17 18:50:00,28468.54,28468.54,28464.13,28464.14,19.67478
2023-10-17 18:51:00,28464.14,28464.14,28425.58,28425.59,17.70359
2023-10-17 18:52:00,28425.59,28425.59,28390.0,28399.52,45.49009
2023-10-17 18:53:00,28399.52,28408.23,28319.38,28356.68,229.955
2023-10-17 18:54:00,28356.68,28375.98,28328.58,28368.74,97.84883
2023-10-17 18:55:00,28368.74,28372.3,28331.84,28372.28,36.68228
2023-10-17 18:56:00,28372.27,28376.42,28331.35,28336.57,84.43132
2023-10-17 18:57:00,28336.57,28345.18,28306.42,28330.0,70.6271
2023-10-17 18:58:00,28330.0,28355.28,28330.0,28355.27,26.95143
2023-10-17 18:59:00,28355.28,28355.28,28341.4,28348.22,28.52681
2023-10-17 19:00:00,28348.22,28380.28,28344.19,28380.27,39.24697
2023-10-17 19:01:00,28380.27,28382.18,28350.0,28352.27,30.5107
2023-10-17 19:02:00,28352.27,28365.76,28352.26,28365.75,24.65174
2023-10-17 19:03:00,28365.76,28366.67,28354.03,28361.55,22.59258
2023-10-17 19:04:00,28361.54,28361.55,28354.03,28357.02,23.18016
2023-10-17 19:05:00,28357.02,28375.26,28357.01,28369.51,27.97629
2023-10-17 19:06:00,28369.5,28399.91,28369.5,28398.76,26.51187
2023-10-17 19:07:00,28398.76,28405.3,28395.0,28396.9,12.60117
2023-10-17 19:08:00,28396.9,28405.33,28392.83,28404.07,18.83589
2023-10-17 19:09:00,28404.06,28406.51,28390.0,28390.0,22.14244
2023-10-17 19:10:00,28390.01,28402.29,28385.0,28397.39,69.19495
2023-10-17 19:11:00,28397.39,28397.39,28386.57,28391.31,14.35948
2023-10-17 19:12:00,28391.31,28403.7,28391.31,28403.69,14.82295
2023-10-17 19:13:00,28403.7,28403.7,28400.7,28400.71,11.98082
2023-10-17 19:14:00,28400.7,28400.71,28393.34,28394.62,24.29381
2023-10-17 19:15:00,28394.62,28415.0,28394.62,28414.99,20.31901
2023-10-17 19:16:00,28415.0,28416.47,28410.0,28413.45,19.50926
2023-10-17 19:17:00,28413.45,28417.05,28410.12,28411.55,27.51734
2023-10-17 19:18:00,28411.54,28411.55,28408.43,28410.12,7.86024
2023-10-17 19:19:00,28410.12,28443.94,28410.12,28443.93,33.3533
2023-10-17 19:20:00,28443.94,28446.18,28429.09,28446.05,30.80173
2023-10-17 19:21:00,28446.06,28446.06,28435.38,28437.71,15.24064
2023-10-17 19:22:00,28437.7,28438.89,28425.74,28431.0,24.31921
2023-10-17 19:23:00,28431.0,28431.74,28420.5,28427.63,29.41528
2023-10-17 19:24:00,28427.63,28440.21,28427.62,28440.21,18.81548
2023-10-17 19:25:00,28440.21,28449.88,28440.2,28449.88,9.2689
2023-10-17 19:26:00,28449.88,28449.88,28435.02,28435.03,16.16003
2023-10-17 19:27:00,28435.03,28435.03,28418.71,28418.72,23.5088
2023-10-17 19:28:00,28418.72,28421.8,28418.71,28420.34,12.39126
2023-10-17 19:29:00,28420.33,28427.34,28420.33,28427.34,10.94549
2023-10-17 19:30:00,28427.33,28427.34,28419.93,28419.94,11.41444
2023-10-17 19:31:00,28419.93,28444.93,28419.93,28442.68,24.51355
2023-10-17 19:32:00,28442.67,28457.85,28442.67,28453.96,22.32845
2023-10-17 19:33:00,28453.97,28456.44,28451.52,28454.83,13.61276
2023-10-17 19:34:00,28454.83,28454.83,28445.0,28445.02,15.71344
2023-10-17 19:35:00,28445.01,28461.26,28445.01,28460.0,13.35751
2023-10-17 19:36:00,28460.0,28460.37,28459.99,28460.37,6.67445
2023-10-17 19:37:00,28460.36,28471.03,28460.36,28471.02,13.55932
2023-10-17 19:38:00,28471.03,28479.66,28467.43,28475.0,32.44266
2023-10-17 19:39:00,28474.99,28475.87,28474.99,28475.87,6.0284
2023-10-17 19:40:00,28475.87,28476.42,28458.92,28469.98,29.96482
2023-10-17 19:41:00,28469.99,28475.81,28469.98,28475.81,25.34815
2023-10-17 19:42:00,28475.8,28479.51,28475.8,28478.61,11.21429
2023-10-17 19:43:00,28478.6,28480.75,28475.0,28475.43,47.67569
2023-10-17 19:44:00,28475.43,28481.4,28475.42,28477.99,30.77129
2023-10-17 19:45:00,28477.99,28477.99,28467.13,28467.13,12.35786
2023-10-17 19:46:00,28467.13,28474.71,28467.13,28470.19,11.79115
2023-10-17 19:47:00,28470.19,28471.93,28465.61,28465.62,11.66531
2023-10-17 19:48:00,28465.61,28471.93,28465.61,28471.92,10.79853
2023-10-17 19:49:00,28471.92,28481.25,28471.92,28481.25,16.20772
2023-10-17 19:50:00,28481.25,28488.96,28475.9,28488.96,15.00669
2023-10-17 19:51:00,28488.96,28489.79,28484.39,28486.99,17.17496
2023-10-17 19:52:00,28487.0,28500.0,28483.2,28483.2,24.39307
2023-10-17 19:53:00,28483.2,28496.36,28483.2,28496.36,19.42533
2023-10-17 19:54:00,28496.35,28510.0,28496.35,28507.45,26.14443
2023-10-17 19:55:00,28507.45,28511.09,28501.34,28511.08,31.32187
2023-10-17 19:56:00,28511.09,28512.99,28478.67,28483.47,43.73024
2023-10-17 19:57:00,28483.46,28483.47,28477.54,28482.51,12.36326
2023-10-17 19:58:00,28482.51,28496.38,28482.51,28496.38,17.33602
2023-10-17 19:59:00,28496.38,28516.47,28496.26,28516.47,23.07241
2023-10-17 20:00:00,28516.47,28520.93,28507.94,28507.95,42.18597
2023-10-17 20:01:00,28507.95,28516.63,28507.94,28516.0,24.67838
2023-10-17 20:02:00,28516.0,28540.0,28515.99,28529.29,40.97341
2023-10-17 20:03:00,28529.28,28537.05,28527.08,28529.99,23.96599
2023-10-17 20:04:00,28529.99,28530.0,28510.0,28510.0,24.85868
2023-10-17 20:05:00,28510.01,28510.01,28498.55,28498.55,14.44337
2023-10-17 20:06:00,28498.55,28498.56,28482.43,28482.43,24.70726
2023-10-17 20:07:00,28482.43,28486.33,28482.43,28486.33,15.65374
2023-10-17 20:08:00,28486.32,28490.72,28486.32,28486.43,20.87327
2023-10-17 20:09:00,28486.43,28513.26,28486.42,28513.26,51.67835
2023-10-17 20:10:00,28513.26,28517.35,28505.0,28505.0,32.48196
2023-10-17 20:11:00,28505.0,28505.01,28492.9,28492.91,15.15088
2023-10-17 20:12:00,28492.9,28501.33,28492.9,28501.32,20.10798
2023-10-17 20:13:00,28501.32,28514.98,28501.32,28514.97,16.01082
2023-10-17 20:14:00,28514.98,28519.1,28514.97,28519.1,18.42331
2023-10-17 20:15:00,28519.09,28530.01,28476.79,28476.79,56.21215
2023-10-17 20:16:00,28476.79,28487.24,28476.79,28487.23,18.88271
2023-10-17 20:17:00,28487.23,28499.19,28487.23,28499.19,16.67003
2023-10-17 20:18:00,28499.18,28499.19,28485.18,28489.92,14.2267
2023-10-17 20:19:00,28489.92,28489.93,28486.78,28489.91,8.38168
2023-10-17 20:20:00,28489.92,28498.33,28489.91,28498.32,17.30057
2023-10-17 20:21:00,28498.32,28501.68,28498.32,28501.67,10.38277
2023-10-17 20:22:00,28501.68,28507.91,28497.58,28499.53,17.23887
2023-10-17 20:23:00,28499.53,28501.29,28498.03,28499.23,8.86234
2023-10-17 20:24:00,28499.22,28508.77,28499.22,28503.72,25.10631
2023-10-17 20:25:00,28503.71,28506.17,28503.71,28506.16,18.63283
2023-10-17 20:26:00,28506.16,28506.17,28503.72,28503.73,16.20583
2023-10-17 20:27:00,28503.73,28503.73,28501.31,28501.32,5.90193
2023-10-17 20:28:00,28501.31,28507.63,28501.31,28507.62,17.35048
2023-10-17 20:29:00,28507.63,28524.96,28507.62,28519.6,35.63946
2023-10-17 20:30:00,28519.6,28524.96,28506.59,28506.6,19.64615
2023-10-17 20:31:00,28506.6,28506.6,28504.43,28505.32,11.8794
2023-10-17 20:32:00,28505.33,28522.77,28505.32,28522.76,24.65665
2023-10-17 20:33:00,28522.76,28522.77,28518.19,28518.19,16.89795
2023-10-17 20:34:00,28518.2,28527.0,28518.19,28520.93,28.08843
2023-10-17 20:35:00,28520.92,28520.93,28515.0,28516.32,9.34521
2023-10-17 20:36:00,28516.33,28516.33,28508.22,28512.18,16.99057
2023-10-17 20:37:00,28512.18,28512.19,28507.48,28507.48,12.11401
2023-10-17 20:38:00,28507.48,28507.49,28497.22,28498.93,18.81414
2023-10-17 20:39:00,28498.92,28498.93,28497.73,28497.74,8.79671
2023-10-17 20:40:00,28497.73,28497.74,28497.73,28497.73,10.86334
2023-10-17 20:41:00,28497.73,28499.53,28497.73,28499.53,14.0982
2023-10-17 20:42:00,28499.52,28515.0,28499.52,28514.99,15.36046
2023-10-17 20:43:00,28514.99,28515.0,28502.83,28504.41,25.86717
2023-10-17 20:44:00,28504.42,28512.42,28504.41,28512.41,15.42416
2023-10-17 20:45:00,28512.41,28513.23,28510.26,28510.27,17.09048
2023-10-17 20:46:00,28510.27,28510.27,28502.03,28506.98,20.39783
2023-10-17 20:47:00,28506.98,28506.99,28500.01,28500.01,11.46981
2023-10-17 20:48:00,28500.01,28500.02,28490.0,28495.79,40.56314
2023-10-17 20:49:00,28495.79,28500.0,28495.78,28497.44,10.0131
2023-10-17 20:50:00,28497.43,28497.44,28490.59,28490.59,18.6353
2023-10-17 20:51:00,28490.6,28490.6,28490.59,28490.6,6.50578
2023-10-17 20:52:00,28490.59,28490.6,28464.99,28471.01,20.06859
2023-10-17 20:53:00,28471.01,28476.41,28471.0,28471.67,12.19237
2023-10-17 20:54:00,28471.67,28471.67,28454.99,28455.0,54.37509
2023-10-17 20:55:00,28455.0,28458.71,28454.99,28458.71,15.61481
2023-10-17 20:56:00,28458.7,28468.51,28458.69,28458.73,27.28784
2023-10-17 20:57:00,28458.72,28458.73,28454.99,28455.0,6.40678
2023-10-17 20:58:00,28454.99,28462.12,28454.99,28462.12,19.82914
2023-10-17 20:59:00,28462.12,28462.12,28445.65,28445.65,30.52361
2023-10-17 21:00:00,28445.66,28445.66,28438.56,28442.06,7.77338
2023-10-17 21:01:00,28442.06,28442.07,28411.18,28411.18,34.54948
2023-10-17 21:02:00,28411.18,28437.51,28411.18,28437.51,13.77072
2023-10-17 21:03:00,28437.51,28444.59,28436.58,28437.72,10.71369
2023-10-17 21:04:00,28437.72,28440.43,28430.0,28440.43,8.44901
2023-10-17 21:05:00,28440.42,28470.0,28440.42,28470.0,24.41528
2023-10-17 21:06:00,28470.0,28473.01,28461.01,28473.01,10.06145
2023-10-17 21:07:00,28473.01,28473.01,28465.0,28470.0,7.0869
2023-10-17 21:08:00,28470.0,28470.0,28465.93,28467.94,9.25342
2023-10-17 21:09:00,28467.94,28488.58,28467.93,28488.57,35.80638
2023-10-17 21:10:00,28488.57,28488.58,28487.3,28487.3,16.81906
2023-10-17 21:11:00,28487.31,28498.71,28487.3,28496.15,15.55349
2023-10-17 21:12:00,28496.14,28498.63,28493.31,28498.63,9.71171
2023-10-17 21:13:00,28498.62,28498.71,28498.62,28498.71,4.30336
2023-10-17 21:14:00,28498.7,28498.71,28495.15,28495.74,9.11268
2023-10-17 21:15:00,28495.73,28523.23,28495.73,28514.26,46.63208
2023-10-17 21:16:00,28514.27,28515.9,28508.53,28515.9,9.35744
2023-10-17 21:17:00,28515.9,28517.23,28515.89,28517.22,5.27038
2023-10-17 21:18:00,28517.23,28535.44,28508.1,28535.44,31.90844
2023-10-17 21:19:00,28535.44,28550.0,28535.43,28542.13,48.20998
2023-10-17 21:20:00,28542.14,28545.0,28532.67,28545.0,16.78697
2023-10-17 21:21:00,28544.99,28545.0,28530.01,28532.82,18.55648
2023-10-17 21:22:00,28532.82,28542.36,28532.81,28542.35,18.96121
2023-10-17 21:23:00,28542.35,28555.0,28542.35,28551.58,18.61571
2023-10-17 21:24:00,28551.57,28551.58,28540.0,28540.01,15.9381
2023-10-17 21:25:00,28540.01,28543.31,28538.47,28542.75,6.85089
2023-10-17 21:26:00,28542.75,28542.76,28542.75,28542.76,2.11417
2023-10-17 21:27:00,28542.76,28542.76,28542.75,28542.76,4.22904
2023-10-17 21:28:00,28542.75,28553.23,28542.75,28553.23,20.26257
2023-10-17 21:29:00,28553.23,28556.56,28547.32,28554.1,52.02817
2023-10-17 21:30:00,28554.09,28555.96,28537.05,28537.05,18.03326
2023-10-17 21:31:00,28537.06,28537.06,28521.73,28521.73,8.21546
2023-10-17 21:32:00,28521.73,28535.0,28521.73,28535.0,14.47136
2023-10-17 21:33:00,28534.99,28535.0,28524.42,28530.59,13.50164
2023-10-17 21:34:00,28530.59,28534.66,28530.59,28534.66,10.55667
2023-10-17 21:35:00,28534.65,28534.66,28518.17,28518.18,13.10036
2023-10-17 21:36:00,28518.17,28518.18,28506.76,28506.76,11.12715
2023-10-17 21:37:00,28506.76,28506.77,28500.47,28500.47,11.75824
2023-10-17 21:38:00,28500.48,28508.43,28500.47,28508.43,16.68021
2023-10-17 21:39:00,28508.42,28508.43,28502.79,28502.8,4.70695
2023-10-17 21:40:00,28502.8,28502.8,28495.01,28495.01,11.16198
2023-10-17 21:41:00,28495.02,28503.88,28495.01,28503.88,18.3245
2023-10-17 21:42:00,28503.88,28503.88,28503.87,28503.87,5.30565
2023-10-17 21:43:00,28503.87,28503.88,28503.87,28503.87,10.89256
2023-10-17 21:44:00,28503.87,28503.88,28488.22,28488.22,8.5612
2023-10-17 21:45:00,28488.22,28488.23,28465.93,28465.93,34.37322
2023-10-17 21:46:00,28465.94,28465.94,28456.95,28456.95,3.83827
2023-10-17 21:47:00,28456.95,28456.96,28455.87,28455.87,6.25152
2023-10-17 21:48:00,28455.88,28463.9,28455.87,28463.9,12.45143
2023-10-17 21:49:00,28463.89,28474.01,28463.89,28474.0,6.64477
2023-10-17 21:50:00,28474.01,28490.0,28474.0,28490.0,3.33819
2023-10-17 21:51:00,28489.99,28490.0,28487.12,28487.12,8.838
2023-10-17 21:52:00,28487.12,28487.13,28477.11,28483.13,37.14275
2023-10-17 21:53:00,28483.13,28483.13,28483.12,28483.12,4.13545
2023-10-17 21:54:00,28483.12,28483.13,28483.12,28483.12,5.16843
2023-10-17 21:55:00,28483.13,28483.13,28483.12,28483.12,2.63885
2023-10-17 21:56:00,28483.13,28483.13,28483.12,28483.12,1.44834
2023-10-17 21:57:00,28483.12,28483.13,28483.12,28483.12,5.76406
2023-10-17 21:58:00,28483.12,28487.32,28483.12,28487.32,8.1552
2023-10-17 21:59:00,28487.31,28487.32,28487.31,28487.32,5.43145
2023-10-17 22:00:00,28487.31,28487.32,28470.0,28470.0,17.21446
2023-10-17 22:01:00,28470.01,28470.01,28458.98,28458.99,5.01219
2023-10-17 22:02:00,28458.99,28458.99,28413.0,28432.31,57.88522
2023-10-17 22:03:00,28432.31,28447.83,28432.31,28447.83,16.11606
2023-10-17 22:04:00,28447.83,28449.56,28442.34,28444.9,18.26394
2023-10-17 22:05:00,28444.91,28448.28,28442.64,28442.64,13.44087
2023-10-17 22:06:00,28442.64,28444.04,28441.34,28441.34,6.59705
2023-10-17 22:07:00,28441.34,28446.17,28441.34,28446.16,8.64076
2023-10-17 22:08:00,28446.17,28458.87,28441.92,28455.0,42.85399
2023-10-17 22:09:00,28455.0,28455.01,28440.44,28447.75,26.65391
2023-10-17 22:10:00,28447.74,28447.75,28441.93,28441.93,9.33934
2023-10-17 22:11:00,28441.93,28446.82,28441.93,28446.82,6.48353
2023-10-17 22:12:00,28446.81,28446.82,28445.86,28446.34,4.66746
2023-10-17 22:13:00,28446.33,28454.95,28446.33,28454.95,8.54969
2023-10-17 22:14:00,28454.94,28454.95,28454.48,28454.48,4.60045
2023-10-17 22:15:00,28454.49,28454.49,28422.79,28424.52,34.89749
2023-10-17 22:16:00,28424.53,28437.43,28424.52,28437.43,14.53983
2023-10-17 22:17:00,28437.43,28439.23,28437.42,28439.22,4.03795
2023-10-17 22:18:00,28439.22,28451.34,28439.22,28449.69,12.2133
2023-10-17 22:19:00,28449.7,28449.7,28444.11,28448.98,16.50213
2023-10-17 22:20:00,28448.98,28449.69,28448.97,28449.68,2.22364
2023-10-17 22:21:00,28449.68,28449.69,28447.98,28447.99,8.70835
2023-10-17 22:22:00,28447.99,28458.88,28447.98,28458.88,11.43152
2023-10-17 22:23:00,28458.87,28458.88,28455.88,28455.88,6.65296
2023-10-17 22:24:00,28455.88,28458.83,28455.88,28458.83,12.66093
2023-10-17 22:25:00,28458.83,28458.83,28444.41,28445.7,21.87562
2023-10-17 22:26:00,28445.69,28450.89,28445.69,28448.83,6.58787
2023-10-17 22:27:00,28448.82,28448.83,28446.71,28448.83,4.95643
2023-10-17 22:28:00,28448.82,28450.72,28448.82,28450.71,7.48884
2023-10-17 22:29:00,28450.72,28450.72,28450.71,28450.71,1.8016
2023-10-17 22:30:00,28450.72,28451.97,28450.71,28451.97,8.86872
2023-10-17 22:31:00,28451.96,28484.83,28451.96,28484.82,21.4796
2023-10-17 22:32:00,28484.82,28484.83,28480.6,28480.63,6.79346
2023-10-17 22:33:00,28480.63,28482.43,28480.63,28482.43,5.55372
2023-10-17 22:34:00,28482.42,28482.43,28475.0,28475.0,6.88435
2023-10-17 22:35:00,28475.01,28475.01,28470.0,28470.0,3.93138
2023-10-17 22:36:00,28470.01,28471.13,28466.93,28471.12,5.74204
2023-10-17 22:37:00,28471.12,28471.13,28468.28,28468.28,2.74142
2023-10-17 22:38:00,28468.29,28468.29,28462.08,28462.08,3.47529
2023-10-17 22:39:00,28462.09,28462.09,28454.53,28454.53,6.59366
2023-10-17 22:40:00,28454.54,28454.54,28447.68,28447.69,6.45092
2023-10-17 22:41:00,28447.68,28447.69,28430.0,28430.01,4.85868
2023-10-17 22:42:00,28430.01,28430.01,28403.76,28403.77,61.89227
2023-10-17 22:43:00,28403.77,28406.14,28399.03,28403.15,35.18406
2023-10-17 22:44:00,28403.16,28403.16,28399.19,28399.7,10.44476
2023-10-17 22:45:00,28399.7,28404.04,28396.46,28396.47,12.99289
2023-10-17 22:46:00,28396.47,28396.47,28396.46,28396.47,3.073
2023-10-17 22:47:00,28396.46,28396.47,28384.69,28385.72,18.45421
2023-10-17 22:48:00,28385.72,28391.27,28385.71,28391.27,11.2753
2023-10-17 22:49:00,28391.27,28391.27,28391.26,28391.26,8.99893
2023-10-17 22:50:00,28391.27,28391.27,28389.94,28389.94,3.19557
2023-10-17 22:51:00,28389.95,28393.55,28389.94,28393.54,7.93708
2023-10-17 22:52:00,28393.55,28393.55,28389.94,28389.95,4.23561
2023-10-17 22:53:00,28389.94,28389.95,28373.33,28374.99,30.79609
2023-10-17 22:54:00,28374.99,28388.83,28374.98,28388.82,10.56197
2023-10-17 22:55:00,28388.83,28392.7,28388.82,28392.7,3.29977
2023-10-17 22:56:00,28392.7,28408.0,28392.69,28407.99,9.07949
2023-10-17 22:57:00,28408.0,28418.74,28407.99,28416.58,8.82051
2023-10-17 22:58:00,28416.58,28416.59,28414.07,28414.08,3.94536
2023-10-17 22:59:00,28414.08,28416.92,28414.07,28416.91,1.70417
2023-10-17 23:00:00,28416.91,28424.96,28416.91,28416.92,11.661
2023-10-17 23:01:00,28416.92,28423.72,28415.0,28418.72,17.1896
2023-10-17 23:02:00,28418.71,28418.72,28418.71,28418.71,3.95106
2023-10-17 23:03:00,28418.72,28418.72,28412.72,28412.73,9.96339
2023-10-17 23:04:00,28412.73,28412.73,28408.9,28408.91,4.47885
2023-10-17 23:05:00,28408.91,28418.38,28408.9,28418.38,11.98462
2023-10-17 23:06:00,28418.38,28434.18,28418.37,28434.18,12.31532
2023-10-17 23:07:00,28434.17,28444.38,28434.17,28444.37,11.50593
2023-10-17 23:08:00,28444.37,28444.38,28436.11,28436.11,6.49326
2023-10-17 23:09:00,28436.11,28436.12,28425.0,28425.01,5.53347
2023-10-17 23:10:00,28425.01,28432.26,28425.0,28432.26,9.83771
2023-10-17 23:11:00,28432.25,28436.27,28432.25,28436.26,7.16026
2023-10-17 23:12:00,28436.26,28436.27,28436.26,28436.26,2.09019
2023-10-17 23:13:00,28436.26,28437.81,28436.26,28437.8,5.30951
2023-10-17 23:14:00,28437.81,28437.81,28437.8,28437.81,4.97614
2023-10-17 23:15:00,28437.8,28437.81,28427.53,28427.53,6.96195
2023-10-17 23:16:00,28427.53,28427.54,28425.01,28426.18,6.26024
2023-10-17 23:17:00,28426.19,28426.19,28426.18,28426.18,2.38182
2023-10-17 23:18:00,28426.19,28435.0,28425.06,28434.99,10.36935
2023-10-17 23:19:00,28434.99,28438.33,28434.99,28438.33,9.01416
2023-10-17 23:20:00,28438.32,28438.33,28438.32,28438.32,4.45609
2023-10-17 23:21:00,28438.32,28438.33,28434.43,28437.63,7.22796
2023-10-17 23:22:00,28437.63,28437.63,28437.62,28437.62,1.50718
2023-10-17 23:23:00,28437.62,28437.63,28437.62,28437.63,1.1533
2023-10-17 23:24:00,28437.62,28442.91,28437.62,28442.9,3.64609
2023-10-17 23:25:00,28442.91,28442.91,28442.9,28442.9,1.7369
2023-10-17 23:26:00,28442.91,28443.22,28442.9,28443.22,5.17965
2023-10-17 23:27:00,28443.21,28443.31,28443.21,28443.31,4.56272
2023-10-17 23:28:00,28443.3,28443.31,28443.3,28443.3,7.58013
2023-10-17 23:29:00,28443.3,28443.31,28437.62,28437.63,6.40129
2023-10-17 23:30:00,28437.63,28441.18,28435.2,28435.21,7.48216
2023-10-17 23:31:00,28435.21,28435.21,28430.01,28430.02,3.80052
2023-10-17 23:32:00,28430.02,28430.02,28425.06,28425.06,3.09866
2023-10-17 23:33:00,28425.07,28427.91,28425.06,28427.9,6.34795
2023-10-17 23:34:00,28427.9,28440.51,28427.9,28440.51,10.78851
2023-10-17 23:35:00,28440.51,28443.31,28440.5,28443.31,1.5467
2023-10-17 23:36:00,28443.3,28443.31,28423.03,28423.04,10.72717
2023-10-17 23:37:00,28423.04,28427.38,28423.03,28427.37,6.31123
2023-10-17 23:38:00,28427.38,28429.36,28427.37,28429.36,4.11721
2023-10-17 23:39:00,28429.35,28429.36,28429.35,28429.35,5.95526
2023-10-17 23:40:00,28429.36,28429.36,28427.37,28428.97,7.46719
2023-10-17 23:41:00,28428.98,28431.13,28428.97,28431.12,5.73907
2023-10-17 23:42:00,28431.12,28435.0,28427.45,28427.46,9.26257
2023-10-17 23:43:00,28427.46,28427.46,28423.95,28423.96,6.19675
2023-10-17 23:44:00,28423.96,28423.96,28416.03,28416.03,5.8861
2023-10-17 23:45:00,28416.04,28416.04,28415.78,28415.79,1.36739
2023-10-17 23:46:00,28415.78,28415.79,28395.41,28399.93,22.8906
2023-10-17 23:47:00,28399.93,28399.93,28388.72,28388.73,8.8565
2023-10-17 23:48:00,28388.72,28396.57,28386.51,28390.67,9.13119
2023-10-17 23:49:00,28390.66,28398.73,28390.66,28398.72,8.44255
