,Time,Open,High,Low,Close,Volume,ema12,ema26,macd,force_index
1294,2023-10-17 21:34:00,28530.59,28534.66,28530.59,28534.66,10.55667,28535.14577498439,28524.674856084348,10.470918900042307,42.965646899996926
1295,2023-10-17 21:35:00,28534.65,28534.66,28518.17,28518.18,13.10036,28532.535655756023,28524.193755633656,8.341900122366496,-215.89393279999427
1296,2023-10-17 21:36:00,28518.17,28518.18,28506.76,28506.76,11.12715,28528.570170255094,28522.90236632746,5.6678039276339405,-127.07205300002106
1297,2023-10-17 21:37:00,28506.76,28506.77,28500.47,28500.47,11.75824,28524.247067138927,28521.240709562462,3.006357576465234,-73.95932959996749
1298,2023-10-17 21:38:00,28500.48,28508.43,28500.47,28508.43,16.68021,28521.813672194476,28520.29176811339,1.521904081084358,132.77447159998542
1299,2023-10-17 21:39:00,28508.42,28508.43,28502.79,28502.8,4.70695,28518.888491856862,28518.996081586472,-0.1075897296104813,-26.500128500004795
1300,2023-10-17 21:40:00,28502.8,28502.8,28495.01,28495.01,11.16198,28515.214877725037,28517.21933480229,-2.0044570772515726,-86.95182420000974
1301,2023-10-17 21:41:00,28495.02,28503.88,28495.01,28503.88,18.3245,28513.471050382723,28516.231235928044,-2.760185545321292,162.53831500004802
1302,2023-10-17 21:42:00,28503.88,28503.88,28503.87,28503.87,5.30565,28511.993965708458,28515.31558882226,-3.3216231138030707,-0.053056500010809034
1303,2023-10-17 21:43:00,28503.87,28503.88,28503.87,28503.87,10.89256,28510.744124830235,28514.467767428017,-3.7236425977826,0.0
1304,2023-10-17 21:44:00,28503.87,28503.88,28488.22,28488.22,8.5612,28507.278874856354,28512.523488359275,-5.2446135029204015,-133.98277999998132
1305,2023-10-17 21:45:00,28488.22,28488.23,28465.93,28465.93,34.37322,28500.917509493836,28509.07211885118,-8.15460935734518,-766.1790738000301
1306,2023-10-17 21:46:00,28465.94,28465.94,28456.95,28456.95,3.83827,28494.153277264017,28505.211221158504,-11.057943894487835,-34.46766459999832
1307,2023-10-17 21:47:00,28456.95,28456.96,28455.87,28455.87,6.25152,28488.263542300323,28501.556315887505,-13.292773587181728,-6.751641600010917
1308,2023-10-17 21:48:00,28455.88,28463.9,28455.87,28463.9,12.45143,28484.51530502335,28498.7669591551,-14.251654131749092,99.9849829000308
1309,2023-10-17 21:49:00,28463.89,28474.01,28463.89,28474.0,6.64477,28482.89756578899,28496.932369588056,-14.03480379906614,67.11217699999034
1310,2023-10-17 21:50:00,28474.01,28490.0,28474.0,28490.0,3.33819,28483.990247975296,28496.418860729682,-12.42861275438554,53.41104
1311,2023-10-17 21:51:00,28489.99,28490.0,28487.12,28487.12,8.838,28484.47174828679,28495.730056231187,-11.25830794439753,-25.453440000009
1312,2023-10-17 21:52:00,28487.12,28487.13,28477.11,28483.13,37.14275,28484.265325473436,28494.79671873258,-10.531393259145261,-148.19957249992433
1313,2023-10-17 21:53:00,28483.13,28483.13,28483.12,28483.12,4.13545,28484.089121554443,28493.93177660424,-9.842655049797031,-0.04135450000842502
1314,2023-10-17 21:54:00,28483.12,28483.13,28483.12,28483.12,5.16843,28483.940025930682,28493.130904263184,-9.190878332501597,0.0
1315,2023-10-17 21:55:00,28483.13,28483.13,28483.12,28483.12,2.63885,28483.813868095192,28492.389355799245,-8.575487704052648,0.0
1316,2023-10-17 21:56:00,28483.13,28483.13,28483.12,28483.12,1.44834,28483.70711915747,28491.70273685115,-7.995617693683016,0.0
1317,2023-10-17 21:57:00,28483.12,28483.13,28483.12,28483.12,5.76406,28483.616793133242,28491.06697856588,-7.450185432637227,0.0
1318,2023-10-17 21:58:00,28483.12,28487.32,28483.12,28487.32,8.1552,28484.18651726659,28490.789424598035,-6.602907331445749,34.251840000005934
1319,2023-10-17 21:59:00,28487.31,28487.32,28487.31,28487.32,5.43145,28484.668591533267,28490.532430183368,-5.863838650100661,0.0
1320,2023-10-17 22:00:00,28487.31,28487.32,28470.0,28470.0,17.21446,28482.411885143534,28489.011509429045,-6.599624285510799,-298.154447199995
1321,2023-10-17 22:01:00,28470.01,28470.01,28458.98,28458.99,5.01219,28478.808518198377,28486.787693915783,-7.979175717406179,-55.18421189999198
1322,2023-10-17 22:02:00,28458.99,28458.99,28413.0,28432.31,57.88522,28471.654900014015,28482.75230918128,-11.097409167265141,-1544.3776696000168
1323,2023-10-17 22:03:00,28432.31,28447.83,28432.31,28447.83,16.11606,28467.989530781088,28480.165471464148,-12.175940683060617,250.12125120000704
1324,2023-10-17 22:04:00,28447.83,28449.56,28442.34,28444.9,18.26394,28464.437295276308,28477.553214318654,-13.115919042345922,-53.51334420000532
1325,2023-10-17 22:05:00,28444.91,28448.28,28442.64,28442.64,13.44087,28461.0838652338,28474.96705029505,-13.883185061251424,-30.376366200027384
1326,2023-10-17 22:06:00,28442.64,28444.04,28441.34,28441.34,6.59705,28458.046347505522,28472.476157680605,-14.429810175082821,-8.5761649999952
1327,2023-10-17 22:07:00,28441.34,28446.17,28441.34,28446.16,8.64076,28456.21767865852,28470.526812667227,-14.309134008708497,41.64846319999749
1328,2023-10-17 22:08:00,28446.17,28458.87,28441.92,28455.0,42.85399,28456.030343480285,28469.37667839558,-13.346334915295301,378.8292716000063
1329,2023-10-17 22:09:00,28455.0,28455.01,28440.44,28447.75,26.65391,28454.756444483315,28467.77470221813,-13.018257734813233,-193.2408475
1330,2023-10-17 22:10:00,28447.74,28447.75,28441.93,28441.93,9.33934,28452.783145332032,28465.8602798316,-13.077134499566455,-54.354958799997284
1331,2023-10-17 22:11:00,28441.93,28446.82,28441.93,28446.82,6.48353,28451.865738357872,28464.44988873296,-12.584150375088939,31.704461699996227
1332,2023-10-17 22:12:00,28446.81,28446.82,28445.86,28446.34,4.66746,28451.015624764354,28463.108415493483,-12.092790729129774,-2.2403807999979626
1333,2023-10-17 22:13:00,28446.33,28454.95,28446.33,28454.95,8.54969,28451.620913262144,28462.504088419893,-10.883175157749065,73.61283090000498
1334,2023-10-17 22:14:00,28454.94,28454.95,28454.48,28454.48,4.60045,28452.060772760276,28461.909711499902,-9.848938739625737,-2.162211500005356
1335,2023-10-17 22:15:00,28454.49,28454.49,28422.79,28424.52,34.89749,28447.823730797158,28459.14010324065,-11.316372443492583,-1045.5288003999694
1336,2023-10-17 22:16:00,28424.53,28437.43,28424.52,28437.43,14.53983,28446.224695289904,28457.531947445048,-11.307252155143942,187.70920529999788
1337,2023-10-17 22:17:00,28437.43,28439.23,28437.42,28439.22,4.03795,28445.147049860687,28456.175506893564,-11.028457032876759,7.227930500003526
1338,2023-10-17 22:18:00,28439.22,28451.34,28439.22,28449.69,12.2133,28445.845965266733,28455.69509897552,-9.849133708787122,127.87325099996978
1339,2023-10-17 22:19:00,28449.7,28449.7,28444.11,28448.98,16.50213,28446.328124456468,28455.19768423659,-8.869559780123382,-11.716512299985592
1340,2023-10-17 22:20:00,28448.98,28449.69,28448.97,28449.68,2.22364,28446.84379761701,28454.788966885735,-7.945169268725294,1.5565480000016179
1341,2023-10-17 22:21:00,28449.68,28449.69,28447.98,28447.99,8.70835,28447.020136445164,28454.285339709015,-7.265203263850708,-14.717111499988594
1342,2023-10-17 22:22:00,28447.99,28458.88,28447.98,28458.88,11.43152,28448.844730838216,28454.625684915758,-5.780954077541537,124.48925279999335
1343,2023-10-17 22:23:00,28458.87,28458.88,28455.88,28455.88,6.65296,28449.92707994003,28454.718597144223,-4.791517204193951,-19.95888
1344,2023-10-17 22:24:00,28455.88,28458.83,28455.88,28458.83,12.66093,28451.296759949255,28455.02314550391,-3.7263855546552804,37.34974350000921
1345,2023-10-17 22:25:00,28458.83,28458.83,28444.41,28445.7,21.87562,28450.435719957062,28454.33254213325,-3.896822176186106,-287.22689060002233
1346,2023-10-17 22:26:00,28445.69,28450.89,28445.69,28448.83,6.58787,28450.188686117515,28453.924946419676,-3.7362603021610994,20.620033100006708
1347,2023-10-17 22:27:00,28448.82,28448.83,28446.71,28448.83,4.95643,28449.97965748405,28453.547542981185,-3.5678854971338296,0.0
1348,2023-10-17 22:28:00,28448.82,28450.72,28448.82,28450.71,7.48884,28450.09201787112,28453.33735461221,-3.245336741088977,14.079019199980383
1349,2023-10-17 22:29:00,28450.72,28450.72,28450.71,28450.71,1.8016,28450.187092044795,28453.142735752044,-2.955643707249692,0.0
1350,2023-10-17 22:30:00,28450.72,28451.97,28450.71,28451.97,8.86872,28450.461385576364,28453.055866437076,-2.5944808607127925,11.174587200018067
1351,2023-10-17 22:31:00,28451.96,28484.83,28451.96,28484.82,21.4796,28455.747326256922,28455.408765219516,0.3385610374061798,705.6048599999688
1352,2023-10-17 22:32:00,28484.82,28484.83,28480.6,28480.63,6.79346,28459.575429909703,28457.277004832886,2.298425076816784,-28.464597399991103
1353,2023-10-17 22:33:00,28480.63,28482.43,28480.63,28482.43,5.55372,28463.091517615903,28459.140189660076,3.951327955826855,9.996695999995959
1354,2023-10-17 22:34:00,28482.42,28482.43,28475.0,28475.0,6.88435,28464.92359182884,28460.314990425995,4.608601402844215,-51.15072050000201
1355,2023-10-17 22:35:00,28475.01,28475.01,28470.0,28470.0,3.93138,28465.704577701326,28461.032398542586,4.672179158740619,-19.6569
1356,2023-10-17 22:36:00,28470.01,28471.13,28466.93,28471.12,5.74204,28466.53771959343,28461.779628280172,4.758091313258774,6.431084799994151
1357,2023-10-17 22:37:00,28471.12,28471.13,28468.28,28468.28,2.74142,28466.805762732904,28462.261137296453,4.544625436450588,-7.7856328000004
1358,2023-10-17 22:38:00,28468.29,28468.29,28462.08,28462.08,3.47529,28466.078722312457,28462.247719718936,3.8310025935206795,-21.546797999989888
1359,2023-10-17 22:39:00,28462.09,28462.09,28454.53,28454.53,6.59366,28464.301995802845,28461.676036776793,2.625959026052442,-49.782133000019186
1360,2023-10-17 22:40:00,28454.54,28454.54,28447.68,28447.69,6.45092,28461.74630414087,28460.640034052587,1.106270088283054,-44.12429280000094
1361,2023-10-17 22:41:00,28447.68,28447.69,28430.0,28430.01,4.85868,28456.863795811507,28458.371142641285,-1.5073468297778163,-85.9014624000014
1362,2023-10-17 22:42:00,28430.01,28430.01,28403.76,28403.77,61.89227,28448.695519532812,28454.326613556746,-5.6310940239345655,-1624.053164799874
1363,2023-10-17 22:43:00,28403.77,28406.14,28399.03,28403.15,35.18406,28441.688516527764,28450.535753293283,-8.847236765519483,-21.814117199964162
1364,2023-10-17 22:44:00,28403.16,28403.16,28399.19,28399.7,10.44476,28435.228744754262,28446.770141938225,-11.541397183962545,-36.0344220000076
1365,2023-10-17 22:45:00,28399.7,28404.04,28396.46,28396.47,12.99289,28429.265860945914,28443.044205498358,-13.778344552443741,-41.96703469999432
1366,2023-10-17 22:46:00,28396.47,28396.47,28396.46,28396.47,3.073,28424.22034387731,28439.59426435033,-15.373920473019098,0.0
1367,2023-10-17 22:47:00,28396.46,28396.47,28384.69,28385.72,18.45421,28418.297214050035,28435.603578102156,-17.306364052121353,-198.3827575
1368,2023-10-17 22:48:00,28385.72,28391.27,28385.71,28391.27,11.2753,28414.139181119263,28432.31960935385,-18.180428234587453,62.5779149999918
1369,2023-10-17 22:49:00,28391.27,28391.27,28391.26,28391.26,8.99893,28410.619307100915,28429.278156809123,-18.658849708208436,-0.08998930001833323
1370,2023-10-17 22:50:00,28391.27,28391.27,28389.94,28389.94,3.19557,28407.437875239233,28426.364219267703,-18.92634402847034,-4.21815239999907
1371,2023-10-17 22:51:00,28389.95,28393.55,28389.94,28393.54,7.93708,28405.29974058704,28423.932795618246,-18.633055031205004,28.573488000017324
1372,2023-10-17 22:52:00,28393.55,28393.55,28389.94,28389.95,4.23561,28402.93824203519,28421.415551498376,-18.47730946318552,-15.205839900000617
1373,2023-10-17 22:53:00,28389.94,28389.95,28373.33,28374.99,30.79609,28398.638512491314,28417.976621757756,-19.33810926644219,-460.7095063999731
1374,2023-10-17 22:54:00,28374.99,28388.83,28374.98,28388.82,10.56197,28397.127972108035,28415.816871997922,-18.68889988988667,146.07204509998002
1375,2023-10-17 22:55:00,28388.83,28392.7,28388.82,28392.7,3.29977,28396.446745629873,28414.104511109188,-17.65776547931455,12.803107600003361
1376,2023-10-17 22:56:00,28392.7,28408.0,28392.69,28407.99,9.07949,28398.222630917586,28413.65158436036,-15.42895344277349,138.82540210000792
1377,2023-10-17 22:57:00,28408.0,28418.74,28407.99,28416.58,8.82051,28401.04684154565,28413.86850403737,-12.821662491722236,75.76818090000128
1378,2023-10-17 22:58:00,28416.58,28416.59,28414.07,28414.08,3.94536,28403.051942846316,28413.884170404974,-10.832227558657905,-9.8634
1379,2023-10-17 22:59:00,28414.08,28416.92,28414.07,28416.91,1.70417,28405.183951639192,28414.10830593053,-8.924354291339114,4.822801099996776
1380,2023-10-17 23:00:00,28416.91,28424.96,28416.91,28416.92,11.661,28406.989497540853,28414.316579565304,-7.327082024450647,0.1166099999813341
1381,2023-10-17 23:01:00,28416.92,28423.72,28415.0,28418.72,17.1896,28408.794190226876,28414.642758856764,-5.848568629888177,30.941280000050025
1382,2023-10-17 23:02:00,28418.71,28418.72,28418.71,28418.71,3.95106,28410.31969942274,28414.944035978486,-4.6243365557456855,-0.03951060000804937
1383,2023-10-17 23:03:00,28418.72,28418.72,28412.72,28412.73,9.96339,28410.690514896167,28414.780033313415,-4.089518417247746,-59.58107219999565
1384,2023-10-17 23:04:00,28412.73,28412.73,28408.9,28408.91,4.47885,28410.416589527526,28414.34521603094,-3.9286265034133976,-17.109206999998698
1385,2023-10-17 23:05:00,28408.91,28418.38,28408.9,28418.38,11.98462,28411.641729600215,28414.644088917536,-3.002359317320952,113.49435140001395
1386,2023-10-17 23:06:00,28418.38,28434.18,28418.37,28434.18,12.31532,28415.109155815568,28416.091193442164,-0.9820376265961386,194.58205599999104
1387,2023-10-17 23:07:00,28434.17,28444.38,28434.17,28444.37,11.50593,28419.610824151634,28418.185919853855,1.424904297778994,117.24542669998492
1388,2023-10-17 23:08:00,28444.37,28444.38,28436.11,28436.11,6.49326,28422.149158897537,28419.51362949431,2.6355294032255188,-53.63432759998961
1389,2023-10-17 23:09:00,28436.11,28436.12,28425.0,28425.01,5.53347,28422.589288297917,28419.920768050288,2.6685202476292034,-61.42151700001208
1390,2023-10-17 23:10:00,28425.01,28432.26,28425.0,28432.26,9.83771,28424.077090098235,28420.83478523175,3.242304866485938,71.3233975
1391,2023-10-17 23:11:00,28432.25,28436.27,28432.25,28436.26,7.16026,28425.951383929278,28421.9773937331,3.973990196176601,28.64104
1392,2023-10-17 23:12:00,28436.26,28436.27,28436.26,28436.26,2.09019,28427.537324863235,28423.035364567688,4.501960295547178,0.0
1393,2023-10-17 23:13:00,28436.26,28437.81,28436.26,28437.8,5.30951,28429.116197961197,28424.129041266377,4.987156694820442,8.176645400004636
1394,2023-10-17 23:14:00,28437.81,28437.81,28437.8,28437.81,4.97614,28430.453705967167,28425.142445617013,5.311260350154043,0.04976140001013773
1395,2023-10-17 23:15:00,28437.8,28437.81,28427.53,28427.53,6.96195,28430.003905049143,28425.319301497235,4.684603551908367,-71.56884600001722
1396,2023-10-17 23:16:00,28427.53,28427.54,28425.01,28426.18,6.26024,28429.41561196466,28425.383056941886,4.032555022775341,-8.45132399999089
1397,2023-10-17 23:17:00,28426.19,28426.19,28426.18,28426.18,2.38182,28428.91782550856,28425.442089761007,3.475735747553699,0.0
1398,2023-10-17 23:18:00,28426.19,28435.0,28425.06,28434.99,10.36935,28429.85200619955,28426.149342371304,3.7026638282477506,91.35397350001358
1399,2023-10-17 23:19:00,28434.99,28438.33,28434.99,28438.33,9.01416,28431.15631293808,28427.05161330676,4.104699631319818,30.10729440000131
1400,2023-10-17 23:20:00,28438.32,28438.33,28438.32,28438.32,4.45609,28432.258418639914,28427.886308617373,4.372110022541165,-0.044560900009078246
1401,2023-10-17 23:21:00,28438.32,28438.33,28434.43,28437.63,7.22796,28433.084815772236,28428.608063534604,4.476752237631445,-4.987292399990534
1402,2023-10-17 23:22:00,28437.63,28437.63,28437.62,28437.62,1.50718,28433.78253642266,28429.275614383892,4.506922038766788,-0.01507180000307053
1403,2023-10-17 23:23:00,28437.62,28437.63,28437.62,28437.63,1.1533,28434.374453896096,28429.894457762864,4.479996133231907,0.01153300000234958
1404,2023-10-17 23:24:00,28437.62,28442.91,28437.62,28442.9,3.64609,28435.68607637362,28430.857831261914,4.828245111704746,19.214894300001593
1405,2023-10-17 23:25:00,28442.91,28442.91,28442.9,28442.9,1.7369,28436.795910777677,28431.749843761034,5.046067016643065,0.0
1406,2023-10-17 23:26:00,28442.91,28443.22,28442.9,28443.22,5.17965,28437.784232196496,28432.599484963917,5.184747232578957,1.6574879999984924
1407,2023-10-17 23:27:00,28443.21,28443.31,28443.21,28443.31,4.56272,28438.63435032011,28433.39285644807,5.2414938720394275,0.41064480000066395
1408,2023-10-17 23:28:00,28443.3,28443.31,28443.3,28443.3,7.58013,28439.35214257855,28434.1267189334,5.22542364515175,-0.07580130001544275
1409,2023-10-17 23:29:00,28443.3,28443.31,28437.62,28437.63,6.40129,28439.087197566467,28434.38622123463,4.700976331838319,-36.295314299988824
1410,2023-10-17 23:30:00,28437.63,28441.18,28435.2,28435.21,7.48216,28438.490705633165,28434.447241883918,4.043463749247167,-18.106827200014155
1411,2023-10-17 23:31:00,28435.21,28435.21,28430.01,28430.02,3.80052,28437.18752015114,28434.119298040663,3.0682221104761993,-19.724698799995025
1412,2023-10-17 23:32:00,28430.02,28430.02,28425.06,28425.06,3.09866,28435.321747820195,28433.448238926543,1.8735088936518878,-15.369353599997295
1413,2023-10-17 23:33:00,28425.07,28427.91,28425.06,28427.9,6.34795,28434.17994046324,28433.037258265318,1.1426821979221131,18.028178000000924
1414,2023-10-17 23:34:00,28427.9,28440.51,28427.9,28440.51,10.78851,28435.15379577659,28433.59079469011,1.5630010864806536,136.04311109996704
1415,2023-10-17 23:35:00,28440.51,28443.31,28440.5,28443.31,1.5467,28436.408596426343,28434.310735824176,2.097860602167202,4.330760000004501
1416,2023-10-17 23:36:00,28443.3,28443.31,28423.03,28423.04,10.72717,28434.351889283826,28433.475866503864,0.8760227799612039,-217.43973590000468
1417,2023-10-17 23:37:00,28423.04,28427.38,28423.03,28427.37,6.31123,28433.27775247093,28433.02358009617,0.25417237475994625,27.32762589998806
1418,2023-10-17 23:38:00,28427.38,28429.36,28427.37,28429.36,4.11721,28432.675021321556,28432.752203792752,-0.07718247119555599,8.193247900006591
1419,2023-10-17 23:39:00,28429.35,28429.36,28429.35,28429.35,5.95526,28432.16347957978,28432.50018869699,-0.33670911721128505,-0.05955260001213246
1420,2023-10-17 23:40:00,28429.36,28429.36,28427.37,28428.97,7.46719,28431.672175029045,28432.238693237956,-0.5665182089105656,-2.837532199980441
1421,2023-10-17 23:41:00,28428.98,28431.13,28428.97,28431.12,5.73907,28431.587225024574,28432.155827072183,-0.5686020476096019,12.339000499987472
1422,2023-10-17 23:42:00,28431.12,28435.0,28427.45,28427.46,9.26257,28430.95226732849,28431.8079880298,-0.8557207013109291,-33.901006199998655
1423,2023-10-17 23:43:00,28427.46,28427.46,28423.95,28423.96,6.19675,28429.876533893334,28431.226655583145,-1.3501216898112034,-21.688625
1424,2023-10-17 23:44:00,28423.96,28423.96,28416.03,28416.03,5.8861,28427.74629790974,28430.1009773918,-2.3546794820613286,-46.67677300000171
1425,2023-10-17 23:45:00,28416.04,28416.04,28415.78,28415.79,1.36739,28425.906867462087,28429.04090499241,-3.13403753032253,-0.3281735999972143
1426,2023-10-17 23:46:00,28415.78,28415.79,28395.41,28399.93,22.8906,28421.910426314073,28426.884541659638,-4.974115345565224,-363.0449160000133
1427,2023-10-17 23:47:00,28399.93,28399.93,28388.72,28388.73,8.8565,28416.805745342677,28424.058279314482,-7.252533971804951,-99.19280000000644
1428,2023-10-17 23:48:00,28388.72,28396.57,28386.51,28390.67,9.13119,28412.7848614438,28421.585073439335,-8.800211995534482,17.71450859998804
1429,2023-10-17 23:49:00,28390.66,28398.73,28390.66,28398.72,8.44255,28410.621036606295,28419.89136429568,-9.27032768938443,67.96252750002458
1430,2023-10-17 23:50:00,28398.72,28407.62,28398.72,28404.42,10.91171,28409.667030974557,28418.745337310815,-9.07830633625781,62.19674699996824
1431,2023-10-17 23:51:00,28404.41,28404.42,28401.66,28401.66,2.67288,28408.435180055392,28417.479756769273,-9.044576713880815,-7.377148799995722
1432,2023-10-17 23:52:00,28401.66,28406.5,28401.66,28403.2,4.33957,28407.629767739178,28416.421997008587,-8.79222926940929,6.682937800003789
1433,2023-10-17 23:53:00,28403.2,28407.41,28403.2,28407.4,5.94119,28407.594418856228,28415.753700933878,-8.15928207764955,24.95299800000432
1434,2023-10-17 23:54:00,28407.41,28407.41,28404.46,28404.47,2.40945,28407.113739032193,28414.917871235073,-7.804132202880282,-7.059688500000702
1435,2023-10-17 23:55:00,28404.46,28406.24,28404.46,28406.23,11.09491,28406.977779181085,28414.274325217662,-7.296546036577638,19.52704159998224
1436,2023-10-17 23:56:00,28406.24,28406.24,28406.23,28406.23,3.79782,28406.86273623015,28413.678449275612,-6.815713045463781,0.0
1437,2023-10-17 23:57:00,28406.24,28406.24,28403.31,28403.31,3.38985,28406.31616142551,28412.910415995935,-6.5942545704238,-9.89836199999408
1438,2023-10-17 23:58:00,28403.32,28403.32,28403.31,28403.32,7.86244,28405.855213513893,28412.200014811053,-6.344801297160302,0.07862439998741451
1439,2023-10-17 23:59:00,28403.32,28403.32,28395.9,28395.91,14.7505,28404.3251806656,28410.99334704727,-6.668166381670744,-109.30120499999786
1440,2023-10-18 00:00:00,28395.91,28395.91,28390.46,28392.82,18.3513,28402.555152870893,28409.647173191915,-7.092020321022574,-56.705517000002665
1441,2023-10-18 00:01:00,28392.83,28401.96,28391.01,28391.01,16.2371,28400.77897550614,28408.26664184437,-7.487666338231065,-29.38915100002127
1442,2023-10-18 00:02:00,28391.01,28392.95,28390.37,28390.38,31.8501,28399.17913312058,28406.941705411453,-7.762572290874232,-20.065562999916576
1443,2023-10-18 00:03:00,28390.38,28399.2,28390.37,28399.19,9.47722,28399.18080494818,28406.367505010603,-7.18670006242246,83.49430819997794
1444,2023-10-18 00:04:00,28399.2,28406.0,28399.19,28405.99,14.06067,28400.228373417693,28406.339541676483,-6.111168258790713,95.61255600004093
1445,2023-10-18 00:05:00,28405.99,28406.0,28395.04,28395.05,8.48423,28399.431700584202,28405.503279330074,-6.0715787458721024,-92.81747620001975
1446,2023-10-18 00:06:00,28395.04,28405.92,28395.04,28405.92,16.74002,28400.429900494324,28405.534147527844,-5.104247033519641,181.96401739998296
1447,2023-10-18 00:07:00,28405.92,28425.3,28405.91,28425.3,19.67552,28404.25606964904,28406.998284748002,-2.7422150989623333,381.31157760002003
1448,2023-10-18 00:08:00,28425.3,28428.91,28421.03,28428.91,8.00527,28408.048982010725,28408.62137476667,-0.5723927559447475,28.89902470000466
1449,2023-10-18 00:09:00,28428.9,28428.91,28424.58,28428.87,6.55769,28411.252215547538,28410.1212729321,1.130942615436652,-0.2623076000057256
1450,2023-10-18 00:10:00,28428.86,28436.97,28410.0,28410.0,15.8124,28411.05956700176,28410.112289751945,0.9472772498156701,-298.3799879999839
1451,2023-10-18 00:11:00,28410.0,28410.01,28394.13,28394.13,10.73005,28408.45501823226,28408.928416436986,-0.47339820472552674,-170.28589349998907
1452,2023-10-18 00:12:00,28394.14,28394.14,28375.11,28386.5,16.10795,28405.077323119607,28407.26705225647,-2.1897291368622973,-122.9036585000164
1453,2023-10-18 00:13:00,28386.51,28386.51,28384.29,28384.3,4.66339,28401.880811870436,28405.56578912636,-3.6849772559253324,-10.259458000003393
1454,2023-10-18 00:14:00,28384.3,28387.65,28372.63,28374.89,9.13341,28397.728379274984,28403.293508450337,-5.565129175352922,-85.94538809999867
1455,2023-10-18 00:15:00,28374.89,28382.02,28374.89,28382.01,9.40722,28395.31016707883,28401.71695226883,-6.406785189999937,66.97940639999042
1456,2023-10-18 00:16:00,28382.01,28402.45,28382.01,28402.05,19.20816,28396.347064451318,28401.741622471138,-5.394558019819669,384.93152640001676
1457,2023-10-18 00:17:00,28402.05,28409.23,28402.05,28408.29,9.57682,28398.18443915112,28402.226687473278,-4.042248322159139,59.759356800015325
1458,2023-10-18 00:18:00,28408.58,28431.2,28408.58,28431.2,15.26104,28403.263756204793,28404.372858771552,-1.1091025667592476,349.63042639999776
1459,2023-10-18 00:19:00,28431.19,28431.2,28417.3,28423.94,19.64573,28406.444716788672,28405.822276640327,0.6224401483450492,-142.62799980004002
1460,2023-10-18 00:20:00,28423.99,28427.83,28423.99,28426.02,8.78009,28409.456298821184,28407.3184042966,2.1378945245851355,18.262587200015332
1461,2023-10-18 00:21:00,28426.02,28428.69,28426.01,28428.69,4.45652,28412.41532977177,28408.901485459814,3.513844311957655,11.89890839999222
1462,2023-10-18 00:22:00,28428.69,28430.0,28425.03,28425.03,6.62875,28414.356048268422,28410.096190240565,4.259858027857263,-24.261224999999037
1463,2023-10-18 00:23:00,28425.03,28428.05,28417.83,28428.04,7.98065,28416.461271611744,28411.42536133386,5.035910277885705,24.02175650001626
1464,2023-10-18 00:24:00,28428.04,28432.28,28428.04,28432.28,6.30713,28418.89492213301,28412.970149383204,5.924772749807744,26.74223119998715
1465,2023-10-18 00:25:00,28432.27,28432.28,28425.0,28425.0,5.13954,28419.834164881777,28413.86124942889,5.972915452886809,-37.415851199994016
1466,2023-10-18 00:26:00,28425.0,28425.01,28405.42,28410.93,5.47217,28418.464293361503,28413.644119841563,4.820173519939999,-76.99343189999841
1467,2023-10-18 00:27:00,28410.94,28412.95,28406.67,28412.95,7.57657,28417.615940536656,28413.592703557006,4.023236979650392,15.304671400003308
1468,2023-10-18 00:28:00,28412.94,28415.78,28409.23,28415.78,7.14397,28417.333488146403,28413.754725515748,3.5787626306555467,20.217435099986485
1469,2023-10-18 00:29:00,28415.78,28419.84,28415.77,28418.59,3.67587,28417.526797662344,28414.11289399606,3.41390366628184,10.329194700004814
1470,2023-10-18 00:30:00,28418.6,28418.6,28395.07,28395.08,11.45443,28414.07344417583,28412.70304999635,1.3703941794774437,-269.29364929998167
1471,2023-10-18 00:31:00,28395.07,28402.26,28395.07,28402.25,8.45531,28412.254452764162,28411.928749996623,0.3257027675390418,60.624572699985244
1472,2023-10-18 00:32:00,28402.25,28402.26,28398.91,28398.91,9.19272,28410.201460031214,28410.96439814502,-0.7629381138067401,-30.703684800001337
1473,2023-10-18 00:33:00,28398.92,28398.92,28390.42,28390.42,3.53116,28407.15815848795,28409.44259087502,-2.28443238707041,-29.97954840000565
1474,2023-10-18 00:34:00,28390.43,28391.9,28381.76,28381.76,7.58419,28403.250749489802,28407.392028587983,-4.141279098181258,-65.6790853999989
1475,2023-10-18 00:35:00,28381.76,28381.77,28370.29,28370.3,6.03559,28398.181403414448,28404.644470914798,-6.463067500350007,-69.16786139999473
1476,2023-10-18 00:36:00,28370.29,28370.3,28366.0,28366.01,8.36321,28393.231956735304,28401.782658254444,-8.550701519139693,-35.878170900007305
1477,2023-10-18 00:37:00,28366.0,28366.01,28346.95,28348.62,28.22698,28386.368578776026,28397.84468356893,-11.476104792902333,-490.8671821999836
1478,2023-10-18 00:38:00,28348.63,28364.74,28348.62,28351.97,24.33512,28381.07648973356,28394.446558860116,-13.370069126554881,81.52265200005311
1479,2023-10-18 00:39:00,28351.97,28354.51,28340.78,28350.66,25.90667,28376.39702977455,28391.203110055663,-14.806080281112372,-33.93773770003393
1480,2023-10-18 00:40:00,28350.65,28350.66,28343.52,28346.37,12.75612,28371.777486732313,28387.88213894043,-16.104652208116022,-54.723754800011136
1481,2023-10-18 00:41:00,28346.38,28350.66,28346.37,28350.65,12.14526,28368.52710415811,28385.124202722618,-16.597098564507178,51.981712800030046
